username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,,,,,,,
"kurt_daisley;2013-04-28 18:53;0;0;""@dtbcsoccer23 slaughter dawg haha"";Baltimore"," MD;@dtbcsoccer23;;""328688567452844032"";https://twitter.com/kurt_daisley/status/328688567452844032",,,,,,,,
"FabeYouAFool;2013-04-28 18:53;0;0;""Ef Aye Be Oh El Oh You Es #fabolous #pushat #thelifeissoexcitingtour @Baltimore Soundstage http:// instagram.com/p/Yq737YhJZF/"";Baltimore"," MD;@Baltimore;#fabolous #pushat #thelifeissoexcitingtour;""328688556845461504"";https://twitter.com/FabeYouAFool/status/328688556845461504",,,,,,,,
"Tyfrenzy_;2013-04-28 18:53;0;0;""Ibe like wtf yoo"";Lochearn"," MD;;;""328688555624914944"";https://twitter.com/Tyfrenzy_/status/328688555624914944",,,,,,,,
"_QuanMichelle;2013-04-28 18:53;2;0;""â€œ @IamPrezJay : THIS SCHOOL YEAR NEEDS TO END ALREADY â€ù"";Lochearn"," MD;@IamPrezJay;;""328688554513420288"";https://twitter.com/_QuanMichelle/status/328688554513420288",,,,,,,,
"_gbabyyyy;2013-04-28 18:53;0;0;""Fuck you ..."";Garrison"," MD;;;""328688550860177408"";https://twitter.com/_gbabyyyy/status/328688550860177408",,,,,,,,
"LEXX_BeReal;2013-04-28 18:53;0;1;""My bed right now >>"";Savage-Guilford"," MD;;;""328688508011163649"";https://twitter.com/LEXX_BeReal/status/328688508011163649",,,,,,,,
"RageingBigRed;2013-04-28 18:53;0;0;""im not gonna complain anymore its w.e you dont want me you never did its cool ill be ok ......"";Dundalk"," MD;;;""328688504643145728"";https://twitter.com/RageingBigRed/status/328688504643145728",,,,,,,,
"Finny_Boy_;2013-04-28 18:53;1;0;""Somebody hit my phone"";Columbia;;;""328688498326503425"";https://twitter.com/Finny_Boy_/status/328688498326503425",,,,,,,,,
"loryonce;2013-04-28 18:53;0;0;""O-k-k-kkkk"";Baltimore"," MD;;;""328688479661875200"";https://twitter.com/loryonce/status/328688479661875200",,,,,,,,
"BetsyAnnMas;2013-04-28 18:53;0;0;""There's just something about @AllTimeLow shows."";Towson"," MD;@AllTimeLow;;""328688453405536256"";https://twitter.com/BetsyAnnMas/status/328688453405536256",,,,,,,,
"LEXX_BeReal;2013-04-28 18:53;0;0;""""Be your own best friend"""";Savage-Guilford"," MD;;;""328688447986470913"";https://twitter.com/LEXX_BeReal/status/328688447986470913",,,,,,,,
"So_Icy_Shach;2013-04-28 18:53;0;0;""Hungry...."";Baltimore"," MD;;;""328688437374898176"";https://twitter.com/So_Icy_Shach/status/328688437374898176",,,,,,,,
"if_Iwasabird;2013-04-28 18:53;0;0;""Happy Birthday @SeeSturdi I hope that you enjoyed your day:*"";Baltimore"," MD;@SeeSturdi;;""328688419838500864"";https://twitter.com/if_Iwasabird/status/328688419838500864",,,,,,,,
"Tyfrenzy_;2013-04-28 18:53;0;0;""Wanna be wearing walmart& shit"";Lochearn"," MD;;;""328688406391554048"";https://twitter.com/Tyfrenzy_/status/328688406391554048",,,,,,,,
"ConnorGwin;2013-04-28 18:53;1;0;""@PHIL_MeACup thanks man ill try"";Maryland"," USA;@PHIL_MeACup;;""328688355862798337"";https://twitter.com/ConnorGwin/status/328688355862798337",,,,,,,,
"LEXX_BeReal;2013-04-28 18:53;0;0;""My mom & dad are being sooooo nice to me >>> maybe I should leave every weekend"";Savage-Guilford"," MD;;;""328688350951264257"";https://twitter.com/LEXX_BeReal/status/328688350951264257",,,,,,,,
"ChampagnePharao;2013-04-28 18:52;0;0;""""Although she's battery operated we have to start somewhere"" LMAO #Married2Med"";Baltimore"," MD;;#Married2Med;""328688318143418368"";https://twitter.com/ChampagnePharao/status/328688318143418368",,,,,,,,
"_lilxhk;2013-04-28 18:52;0;0;""#nw : Nuggets vs Warriors"";Owings Mills"," MD;;#nw;""328688307519234048"";https://twitter.com/_lilxhk/status/328688307519234048",,,,,,,,
"WillieB_30;2013-04-28 18:52;0;1;""Lights get low and that's when i have my brightest ideas"";Hampton"," MD;;;""328688297855553536"";https://twitter.com/WillieB_30/status/328688297855553536",,,,,,,,
"AgustinAlcoleas;2013-04-28 18:52;0;0;""Casi DC. pic.twitter.com/BzEKrNIEDa"";Maryland"," USA;;;""328688286673534976"";https://twitter.com/AgustinAlcoleas/status/328688286673534976",,,,,,,,
"_LovingBJ;2013-04-28 18:52;0;0;""10;00 is taking to long"";Baltimore"," MD;;;""328688277450272769"";https://twitter.com/_LovingBJ/status/328688277450272769",,,,,,,,
"argen___TINA;2013-04-28 18:52;0;0;""You fed me bullshit and I ate it."";Baltimore"," MD;;;""328688272048017408"";https://twitter.com/argen___TINA/status/328688272048017408",,,,,,,,
"Tyfrenzy_;2013-04-28 18:52;0;0;""My aunt have big bands "," but dont dress like it smh"";Lochearn"," MD;;;""328688269032308736"";https://twitter.com/Tyfrenzy_/status/328688269032308736",,,,,,,
"mawiaruss;2013-04-28 18:52;1;0;""â€œ@karlybatch: I'm not tryna go to school tomorrow at allâ€ù"";Glen Burnie"," MD;@karlybatch;;""328688251462356992"";https://twitter.com/mawiaruss/status/328688251462356992",,,,,,,,
"Alyssa_123;2013-04-28 18:52;0;1;""Dey know Dey know deyyknowwww"";Riviera Beach"," MD;;;""328688236207693824"";https://twitter.com/Alyssa_123/status/328688236207693824",,,,,,,,
"loryonce;2013-04-28 18:52;0;0;""I got court again May11th"";Baltimore"," MD;;;""328688235268149249"";https://twitter.com/loryonce/status/328688235268149249",,,,,,,,
"_LovingBJ;2013-04-28 18:52;0;0;""It's time to clock out"";Baltimore"," MD;;;""328688223926755330"";https://twitter.com/_LovingBJ/status/328688223926755330",,,,,,,,
"Justblue73;2013-04-28 18:52;1;0;""If you want to see Pavlov's theory in action"," hang out in baggage claim. When that buzzer goes off humans lose their minds. Lol."";Maryland"," USA;;;""328688216079204352"";https://twitter.com/Justblue73/status/328688216079204352",,,,,,,
"ikeabunny;2013-04-28 18:52;0;0;"""" @FUNNYPICS : Twerking Gone Wrong pic.twitter.com/KFnqBpik1Y "" <lmfao am i wrong to laugh"";Baltimore"," MD;@FUNNYPICS;;""328688203785719808"";https://twitter.com/ikeabunny/status/328688203785719808",,,,,,,,
"Alyssa_123;2013-04-28 18:52;0;1;""I guess it really is just me myself and all my millions"";Riviera Beach"," MD;;;""328688175503519744"";https://twitter.com/Alyssa_123/status/328688175503519744",,,,,,,,
"LooneyMal;2013-04-28 18:52;0;0;""Pandora flow bumping my nigga dmx"";Baltimore"," MD;;;""328688169736355840"";https://twitter.com/LooneyMal/status/328688169736355840",,,,,,,,
"TeeATeeWhyAInA;2013-04-28 18:52;0;0;""Had fun with my Baby today (JordanS.)"";Bowleys Quarters"," MD;;;""328688147712057345"";https://twitter.com/TeeATeeWhyAInA/status/328688147712057345",,,,,,,,
"Tyler_Grammer;2013-04-28 18:52;0;0;""Fuck Boys Out"";Edgemere"," MD;;;""328688127269040128"";https://twitter.com/Tyler_Grammer/status/328688127269040128",,,,,,,,
"Tyler_Grammer;2013-04-28 18:51;0;0;""Music In"";Edgemere"," MD;;;""328688062051778561"";https://twitter.com/Tyler_Grammer/status/328688062051778561",,,,,,,,
"pdavila;2013-04-28 18:51;0;0;""I can be better. I will be better."";Severn"," MD;;;""328688044574126080"";https://twitter.com/pdavila/status/328688044574126080",,,,,,,,
"PurplePraxis;2013-04-28 18:51;0;0;""Bought this dress today"," I'm in loooove. pic.twitter.com/eJNq6S4ge9"";Baltimore"," MD;;;""328688041646518273"";https://twitter.com/PurplePraxis/status/328688041646518273",,,,,,,
"StefGarcia8;2013-04-28 18:51;0;0;""Ohh well! Maybe also half of the class didn't do it either."";Baltimore"," MD;;;""328688033354358785"";https://twitter.com/StefGarcia8/status/328688033354358785",,,,,,,,
"argen___TINA;2013-04-28 18:51;0;0;""All that loud talk whatchuu gonn do nigga"";Baltimore"," MD;;;""328688024412110849"";https://twitter.com/argen___TINA/status/328688024412110849",,,,,,,,
"Iamdjford1;2013-04-28 18:51;0;0;""@Ispeak_BRIzil fb?"";Baltimore"," MD;@Ispeak_BRIzil;;""328688003599970304"";https://twitter.com/Iamdjford1/status/328688003599970304",,,,,,,,
"ikeabunny;2013-04-28 18:51;0;0;""@Kizzd_biiCUPID not like that lol"";Baltimore"," MD;@Kizzd_biiCUPID;;""328687999623774209"";https://twitter.com/ikeabunny/status/328687999623774209",,,,,,,,
"RissKiss_13;2013-04-28 18:51;0;0;""I Keep on singing We Dance in my head lol. #OnceonthisIsland"";Severn"," MD;;#OnceonthisIsland;""328687986738884609"";https://twitter.com/RissKiss_13/status/328687986738884609",,,,,,,,
"TeeATeeWhyAInA;2013-04-28 18:51;0;0;""Yeesss my show comes on"," THE CLIENT LIST!!!"";Bowleys Quarters"," MD;;;""328687977595289601"";https://twitter.com/TeeATeeWhyAInA/status/328687977595289601",,,,,,,
"KatDiBiagio;2013-04-28 18:51;0;0;""@lovelysmile_4 oh ok ha"";Severna Park"," MD;@lovelysmile_4;;""328687966132240385"";https://twitter.com/KatDiBiagio/status/328687966132240385",,,,,,,,
"RageingBigRed;2013-04-28 18:51;0;0;""If I delete your number"," you're basically deleted from my life."";Dundalk"," MD;;;""328687960721588225"";https://twitter.com/RageingBigRed/status/328687960721588225",,,,,,,
"StefGarcia8;2013-04-28 18:51;0;0;""Ahhh.."";Baltimore"," MD;;;""328687946892984320"";https://twitter.com/StefGarcia8/status/328687946892984320",,,,,,,,
"StefGarcia8;2013-04-28 18:51;0;0;""Or read.."";Baltimore"," MD;;;""328687903133810690"";https://twitter.com/StefGarcia8/status/328687903133810690",,,,,,,,
"loryonce;2013-04-28 18:51;0;0;""& im like Keep Calm I still don't like you ."";Baltimore"," MD;;;""328687901242187776"";https://twitter.com/loryonce/status/328687901242187776",,,,,,,,
"berryevans68;2013-04-28 18:51;0;0;""@capaulistano American players wright out the camp.The camp and clinic will be on July 27-28.Please tweet me for more info."";Baltimore"," MD;@capaulistano;;""328687892954222594"";https://twitter.com/berryevans68/status/328687892954222594",,,,,,,,
"StefGarcia8;2013-04-28 18:51;0;0;""Didn't do No homework /.\"";Baltimore"," MD;;;""328687885144428544"";https://twitter.com/StefGarcia8/status/328687885144428544",,,,,,,,
"TylerSperry;2013-04-28 18:51;0;0;""@ImTomBurgundy lol see ya at the famous for our weekly hangout sesh"";Dundalk"," MD;@ImTomBurgundy;;""328687843478208512"";https://twitter.com/TylerSperry/status/328687843478208512",,,,,,,,
"TeeATeeWhyAInA;2013-04-28 18:51;0;0;""I lost my phone 10 hours ago and I just found it"";Bowleys Quarters"," MD;;;""328687839208423425"";https://twitter.com/TeeATeeWhyAInA/status/328687839208423425",,,,,,,,
"Alyssa_123;2013-04-28 18:51;0;1;""Ohhhh don't do ittt"";Riviera Beach"," MD;;;""328687833093124098"";https://twitter.com/Alyssa_123/status/328687833093124098",,,,,,,,
"mar_hartman;2013-04-28 18:50;0;0;""Sunday Funday may now proceed"";Arbutus"," MD;;;""328687710380376064"";https://twitter.com/mar_hartman/status/328687710380376064",,,,,,,,
"RageingBigRed;2013-04-28 18:50;0;0;""this is riping me to peices"";Dundalk"," MD;;;""328687709902221313"";https://twitter.com/RageingBigRed/status/328687709902221313",,,,,,,,
"TrapaLOT__;2013-04-28 18:50;1;0;""â€œ @FlatOut_Tayy : real live my cuzzo work at the radio station (93.9) soo i can tlk to her to put my bruvass onâ€ù"";Savage-Guilford"," MD;@FlatOut_Tayy;;""328687708119633920"";https://twitter.com/TrapaLOT__/status/328687708119633920",,,,,,,,
"Alyssa_123;2013-04-28 18:50;0;1;""Overdosed on confidence î€_î€‘"";Riviera Beach"," MD;;;""328687701723340800"";https://twitter.com/Alyssa_123/status/328687701723340800",,,,,,,,
"TangyCANTDance_;2013-04-28 18:50;0;0;""@Reachin_4_Starz yea"";Baltimore"," MD;@Reachin_4_Starz;;""328687694613979136"";https://twitter.com/TangyCANTDance_/status/328687694613979136",,,,,,,,
"TrapaLOT__;2013-04-28 18:50;0;0;"""";Savage-Guilford"," MD;;;""328687688062492672"";https://twitter.com/TrapaLOT__/status/328687688062492672",,,,,,,,
"ThirdCult;2013-04-28 18:50;0;0;""I'm assuming that last RT was supposed to say 'mark' and not 'k'."";Maryland"," USA;;;""328687680877633536"";https://twitter.com/ThirdCult/status/328687680877633536",,,,,,,,
"DAIdaiMRZ;2013-04-28 18:50;0;0;""I wanna stop caring so thease stupid feelings can stop .... i hate guessing ..."";Maryland"," USA;;;""328687642399105026"";https://twitter.com/DAIdaiMRZ/status/328687642399105026",,,,,,,,
"loryonce;2013-04-28 18:50;0;0;""I hate when a bitch think they off the hook cause I dont say shit to them ! ."";Baltimore"," MD;;;""328687626989211648"";https://twitter.com/loryonce/status/328687626989211648",,,,,,,,
"SarNicoleCool;2013-04-28 18:50;0;0;""@_ashleyt7 may just go for a run. That makes the hunger pains go away lol"";Towson"," MD;@_ashleyt7;;""328687596333043713"";https://twitter.com/SarNicoleCool/status/328687596333043713",,,,,,,,
"CassieBear07;2013-04-28 18:49;0;0;""Just got home from @cmmngskms && the carnival. Now I'm broke and wishing I didn't have to be here. Why am I with s... http:// 4sq.com/13EX3p0"";Essex"," MD;@cmmngskms;;""328687569938309121"";https://twitter.com/CassieBear07/status/328687569938309121",,,,,,,,
"_gbabyyyy;2013-04-28 18:49;0;1;""Y'all niggas be tweeting emotional shit but an ass hole to girls ? Fronting for what"";Garrison"," MD;;;""328687565676871680"";https://twitter.com/_gbabyyyy/status/328687565676871680",,,,,,,,
"argen___TINA;2013-04-28 18:49;0;0;""Nxgga Fuck off â‡¨"";Baltimore"," MD;;;""328687470327783424"";https://twitter.com/argen___TINA/status/328687470327783424",,,,,,,,
"courtcashmoney;2013-04-28 18:49;0;1;""RYAN WONT STOP SAYING MOIST IN WEIRD VOICES"";Dundalk"," MD;;;""328687404452036610"";https://twitter.com/courtcashmoney/status/328687404452036610",,,,,,,,
"ikeabunny;2013-04-28 18:49;1;0;""Need an extreme hobby......and someone to do it with....."";Baltimore"," MD;;;""328687404250697728"";https://twitter.com/ikeabunny/status/328687404250697728",,,,,,,,
"argen___TINA;2013-04-28 18:49;0;0;""Fuck he say he sorry for :? ."";Baltimore"," MD;;;""328687380620013571"";https://twitter.com/argen___TINA/status/328687380620013571",,,,,,,,
"Iamdjford1;2013-04-28 18:49;1;0;""That cr85 >>>>>>>> i feel inlove îê˜î„†î„†î„†î„†îˆ„îˆ„îˆ„"";Baltimore"," MD;;;""328687380481597440"";https://twitter.com/Iamdjford1/status/328687380481597440",,,,,,,,
"LAMB_orghiniii;2013-04-28 18:49;0;0;""1 is the loneliest numberrrrrrr"";Dundalk"," MD;;;""328687362894880768"";https://twitter.com/LAMB_orghiniii/status/328687362894880768",,,,,,,,
"YellowBitccch;2013-04-28 18:49;0;0;""I Should've Known Better Than To Think This Was Real&You Could Be Mine..But I Kept Thinking This Could BE Something"," Maybe Its Just Nothing"";Baltimore"," MD;;;""328687350773317633"";https://twitter.com/YellowBitccch/status/328687350773317633",,,,,,,
"loryonce;2013-04-28 18:48;1;0;""I hate when people bother me ."";Baltimore"," MD;;;""328687311711789058"";https://twitter.com/loryonce/status/328687311711789058",,,,,,,,
"Laced_UpLove;2013-04-28 18:48;0;0;""I'm selfish ... It's all about me"";Baltimore"," MD;;;""328687297358876672"";https://twitter.com/Laced_UpLove/status/328687297358876672",,,,,,,,
"argen___TINA;2013-04-28 18:48;0;0;""Hmmmm."";Baltimore"," MD;;;""328687292808060928"";https://twitter.com/argen___TINA/status/328687292808060928",,,,,,,,
"patekaris;2013-04-28 18:48;0;0;""Vampire eyes #brucebeccawedding @Elkridge Furnace Inn http:// instagram.com/p/Yq7hBBMSHN/"";Elkridge"," MD;@Elkridge;#brucebeccawedding;""328687289586835457"";https://twitter.com/patekaris/status/328687289586835457",,,,,,,,
"berryevans68;2013-04-28 18:48;0;0;""@capaulistano My name is coach Barry EVANS from the states.We are having a basketball clinic and basketball camp for coaches to signed"";Baltimore"," MD;@capaulistano;;""328687286051041280"";https://twitter.com/berryevans68/status/328687286051041280",,,,,,,,
"cfeinour;2013-04-28 18:48;0;1;""No matter what time of the year it is... I will never change ""All I Want for Christmas is you"" by Mariah Carey"";Towson"," MD;;;""328687267537362944"";https://twitter.com/cfeinour/status/328687267537362944",,,,,,,,
"_gbabyyyy;2013-04-28 18:48;0;0;""I feel like so many beefs are going to happen during summer"";Garrison"," MD;;;""328687261296250880"";https://twitter.com/_gbabyyyy/status/328687261296250880",,,,,,,,
"_GrapeJelly;2013-04-28 18:48;0;0;""â€œ @Young_Uni : I'm tired of buying lighters yoâ€ù ask for matches...."";Baltimore"," MD;@Young_Uni;;""328687250990825472"";https://twitter.com/_GrapeJelly/status/328687250990825472",,,,,,,,
"FrankenFert;2013-04-28 18:48;0;0;""OH MY GOODNESS WHY AINT NOBODY TELL ME MOOSE TRACKS WAS GREATNESS"";Baltimore"," MD;;;""328687250214907904"";https://twitter.com/FrankenFert/status/328687250214907904",,,,,,,,
"Alyssa_123;2013-04-28 18:48;1;1;""When eva' you call baby I roolllll upppp"";Riviera Beach"," MD;;;""328687248457490432"";https://twitter.com/Alyssa_123/status/328687248457490432",,,,,,,,
"chortieburns;2013-04-28 18:48;0;0;""Dude"," Nolan rocks. #revenge"";Arbutus"," MD;;#revenge;""328687247492775936"";https://twitter.com/chortieburns/status/328687247492775936",,,,,,,
"7venCity;2013-04-28 18:48;0;0;""Everybody wanna kno what's next for 7venCity.. #staytuned #itainthardtotell"";Baltimore"," MD;;#staytuned #itainthardtotell;""328687246586830848"";https://twitter.com/7venCity/status/328687246586830848",,,,,,,,
"argen___TINA;2013-04-28 18:48;0;0;""I wonder if any of my âœ˜'s still think of me. ."";Baltimore"," MD;;;""328687216484306944"";https://twitter.com/argen___TINA/status/328687216484306944",,,,,,,,
"kurt_daisley;2013-04-28 18:48;1;0;""I have a history packet to do"";Baltimore"," MD;;;""328687189359734786"";https://twitter.com/kurt_daisley/status/328687189359734786",,,,,,,,
"CharmCityLatina;2013-04-28 18:48;0;0;""Dwight's up next for questions.. I wonder if he's actually gonna answer some tonight unlike Friday. So glad the cry baby's season is OVER!!"";Baltimore"," MD;;;""328687188747370502"";https://twitter.com/CharmCityLatina/status/328687188747370502",,,,,,,,
"Prettieflyguy;2013-04-28 18:48;0;0;""My first time seeing my fav rapper @myfabolouslife #thelifeissoexcitingtour @Baltimore Soundstage http:// instagram.com/p/Yq7c67PFms/"";Baltimore"," MD;@myfabolouslife @Baltimore;#thelifeissoexcitingtour;""328687177267544065"";https://twitter.com/Prettieflyguy/status/328687177267544065",,,,,,,,
"FrankenFert;2013-04-28 18:48;0;0;""@INSHANEshane I thought you looked like Robert downy jr for a moment then I realized it was you and I was like eh"";Baltimore"," MD;@INSHANEshane;;""328687171919810563"";https://twitter.com/FrankenFert/status/328687171919810563",,,,,,,,
"carlycarbonate;2013-04-28 18:48;0;1;""4 years of college have taught me that I can write about something well if I care enough about it."";Towson"," MD;;;""328687148838551553"";https://twitter.com/carlycarbonate/status/328687148838551553",,,,,,,,
"LiveFrom_SouthB;2013-04-28 18:48;0;0;""Niiiccceeee Fab Ripn This Bitch ! @Baltimore Soundstage http:// instagram.com/p/Yq7aZYqNd-/"";Baltimore"," MD;@Baltimore;;""328687136826064897"";https://twitter.com/LiveFrom_SouthB/status/328687136826064897",,,,,,,,
"TrapaLOT__;2013-04-28 18:48;2;1;""Unknown ass radio station"";Savage-Guilford"," MD;;;""328687084732813312"";https://twitter.com/TrapaLOT__/status/328687084732813312",,,,,,,,
"no__lies__;2013-04-28 18:47;0;0;""@MadsenAlexa lmfao!!!!!! Good girl *throws u a treat*"";Catonsville"," MD;@MadsenAlexa;;""328687047470612481"";https://twitter.com/no__lies__/status/328687047470612481",,,,,,,,
"peacepowerlight;2013-04-28 18:47;0;0;"". @m_perfekt maybe I don't like what they see. @oAlabamaSLIMo"";Baltimore"," MD;@m_perfekt @oAlabamaSLIMo;;""328687008195178496"";https://twitter.com/peacepowerlight/status/328687008195178496",,,,,,,,
"argen___TINA;2013-04-28 18:47;0;0;""Just by me being a girl I'm strong"";Baltimore"," MD;;;""328686993292795904"";https://twitter.com/argen___TINA/status/328686993292795904",,,,,,,,
"Tyfrenzy_;2013-04-28 18:47;0;0;""#LRT idooo"";Lochearn"," MD;;#LRT;""328686986321866752"";https://twitter.com/Tyfrenzy_/status/328686986321866752",,,,,,,,
"courtcashmoney;2013-04-28 18:47;0;1;""@R_Watkins708 polka dots*"";Dundalk"," MD;@R_Watkins708;;""328686906953068544"";https://twitter.com/courtcashmoney/status/328686906953068544",,,,,,,,
